city,priority,company,sector,fit_summary,contact_name,contact_title,email_status,contact_email,company_url,careers_url,current_opening_review,outreach_status,history_note,contact_source_url,verified_date
Stockholm,B,Speria,Software Development,"Global food-supply-chain optimisation platform with partner and international-customer potential.",Pia Brantgärde Linder,Global President Speria,Email needs sourcing,,https://speria.com/,https://speria.com/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Newly approved after full 1,975-company audit",https://speria.com/leadership/,2026-07-30
Stockholm,A,Aura Cloud,Information Technology & Services,"API-first core-banking platform with a direct partnerships and international-expansion function.",Tommi Lassila,Partnerships and Expansion,Email needs sourcing,,https://www.auracloud.com,https://www.auracloud.com/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://www.auracloud.com/about-us,2026-07-30
Stockholm,A,VANBRUUN,Retail,"Premium fine-jewellery brand expanding its digital model and physical showrooms internationally.",Victor Halvarsson,CEO & Founder,Direct email needs sourcing; public company inbox available,info@vanbruun.com,https://VANBRUUN.com/se,https://vanbruun.com/en-us/career,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://vanbruun.com/en-us/about,2026-07-30
Stockholm,A,Planacy,Software Development,"Financial-planning SaaS with a partner ecosystem and international commercial expansion.",Daniel Hilding,Chief Commercial Officer,Verified public direct email,daniel@planacy.com,https://www.planacy.com,https://career.planacy.com/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://planacy.com/en/contact-us/,2026-07-30
Stockholm,A,Netmore,Telecommunications,"Global Massive-IoT network operator active in 18 countries with utility, building and city partnerships.",Andreas Stenhager,Chief Commercial Officer,Verified public direct email,andreas.stenhager@netmoregroup.com,https://www.netmoregroup.com,https://netmoregroup.com/career/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://netmoregroup.com/about-netmore/,2026-07-30
Stockholm,B,BROCC,Financial Services,"Technology-led pan-European lending and savings provider operating across 15 markets.",Jonathan Klein-Strandberg,Chief Executive Officer,Email needs sourcing,,https://www.brocc.se/,https://career.brocc.se/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Newly approved after full 1,975-company audit",https://career.brocc.se/people/1164151-jonathan-klein-strandberg,2026-07-30
Stockholm,A,GoClimate,Environmental Services,"Mission-led sustainability platform supporting companies with automated tools and advisory services.",Kalle Nilvér,Co-founder & CEO,Email needs sourcing,,https://www.goclimate.com,https://www.goclimate.com/careers,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://www.goclimate.com/team,2026-07-30
Stockholm,A,Midsummer,Renewable Energy Semiconductor Manufacturing,"European thin-film solar manufacturer working through construction, roofing and solar-installation partners.",Erik Olsson,Head of Machinery Sales & Strategic Projects,Email needs sourcing,,https://www.midsummer.se,https://midsummer.se/en/career/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://midsummer.se/en/investors/corporate-governance/,2026-07-30
Stockholm,A,Navigraph,Software Development,"Global flight-simulation data and software company with a distributed international team and user base.",Magnus Axholt,CEO & Co-founder,Email needs sourcing,,https://www.navigraph.com,https://careers.navigraph.com/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready for speculative outreach,"Newly approved after full 1,975-company audit",https://careers.navigraph.com/departments/management-99a8e47f-5d09-4453-9fbe-7f64308f29a5,2026-07-30
Stockholm,B,Imagimob,Software Development,"Edge-AI software used internationally across automotive, manufacturing, healthcare and lifestyle sectors.",Anders Hardebring,Head of Business Development,Email needs sourcing,,https://www.imagimob.com,https://www.imagimob.com/careers,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Newly approved after full 1,975-company audit",https://www.imagimob.com/about-us,2026-07-30
Stockholm,B,Nordic Air Defence,"Technology, Information and Internet","Sovereign software-defined air-defence platform retained conditionally due to defence and technical-domain risk.",Karl Rosander,Co-founder & CEO,Email needs sourcing,,https://nordicairdefence.com,https://nordicairdefence.com/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://nordicairdefence.com/,2026-07-30
Stockholm,B,Subtonomy,Telecommunications,"International telecom-service-assurance platform retained conditionally because the sales motion is sector-specialist.",Fredrik Edwall,EVP Sales & Marketing,Email needs sourcing,,https://www.subtonomy.com/,https://www.subtonomy.com/career,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://www.subtonomy.com/,2026-07-30
Stockholm,B,Hopsworks,AI infrastructure,"International AI and data-infrastructure company retained conditionally because of high technical depth.",Jim Dowling,Co-founder & CEO,Email needs sourcing,,https://www.hopsworks.ai/,https://www.hopsworks.ai/careers,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://www.hopsworks.ai/,2026-07-30
Stockholm,B,TERASi,Wireless Services,"High-frequency wireless infrastructure company retained conditionally because of deep technical and dual-use scope.",James Campion,CEO,Email needs sourcing,,https://www.terasi.io,https://terasi.io/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://terasi.io/,2026-07-30
Stockholm,B,Waystream,Telecommunications,"International broadband-network equipment company retained as a second-wave telecom target.",Magnus Weberg,Chief Commercial Officer,Email needs sourcing,,https://www.waystream.com/,https://www.waystream.com/career,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://www.waystream.com/,2026-07-30
Stockholm,B,Net Insight,Media technology,"International media-network technology company retained conditionally due to specialist product depth and recent business risk.",Nadia Kolli,Chief Commercial Officer,Email needs sourcing,,https://netinsight.net/,https://netinsight.net/career/,Source data and available careers route reviewed on 30 July 2026; no suitable advertised role confirmed for Andrew at publication.,Ready - conditional second wave,"Retained after full 1,975-company audit",https://netinsight.net/,2026-07-30
